# Wavelength (um)   Transmission
  0.997000         0.0000
  0.997100         0.0000
  0.997200         0.0000
  0.997300         0.0000
  0.997400         0.0000
  0.997500         0.0000
  0.997600         0.0000
  0.997700         0.0000
  0.997800         0.0000
  0.997900         0.0000
  0.998000         0.0000
  0.998100         0.0000
  0.998200         0.0000
  0.998300         0.0000
  0.998400         0.0000
  0.998500         0.0000
  0.998600         0.0000
  0.998700         0.0000
  0.998800         0.0000
  0.998900         0.0000
  0.999000         0.0000
  0.999100         0.0000
  0.999200         0.0000
  0.999300         0.0000
  0.999400         0.0000
  0.999500         0.0000
  0.999600         0.0000
  0.999700         0.0000
  0.999800         0.0000
  0.999900         0.0000
  1.000000         0.0000
  1.000100         1.0000
  1.000200         1.0000
  1.000300         1.0000
  1.000400         1.0000
  1.000500         1.0000
  1.000600         1.0000
  1.000700         1.0000
  1.000800         1.0000
  1.000900         1.0000
  1.001000         1.0000
  1.001100         1.0000
  1.001200         1.0000
  1.001300         1.0000
  1.001400         1.0000
  1.001500         1.0000
  1.001600         1.0000
  1.001700         1.0000
  1.001800         1.0000
  1.001900         1.0000
  1.002000         1.0000
  1.002100         1.0000
  1.002200         1.0000
  1.002300         1.0000
  1.002400         1.0000
  1.002500         1.0000
  1.002600         1.0000
  1.002700         1.0000
  1.002800         1.0000
  1.002900         1.0000
  1.003000         1.0000
  1.003100         1.0000
  1.003200         1.0000
  1.003300         1.0000
  1.003400         1.0000
  1.003500         1.0000
  1.003600         1.0000
  1.003700         1.0000
  1.003800         1.0000
  1.003900         1.0000
  1.004000         1.0000
  1.004100         1.0000
  1.004200         1.0000
  1.004300         1.0000
  1.004400         1.0000
  1.004500         1.0000
  1.004600         1.0000
  1.004700         1.0000
  1.004800         1.0000
  1.004900         1.0000
  1.005000         1.0000
  1.005100         1.0000
  1.005200         1.0000
  1.005300         1.0000
  1.005400         1.0000
  1.005500         1.0000
  1.005600         1.0000
  1.005700         1.0000
  1.005800         1.0000
  1.005900         1.0000
  1.006000         1.0000
  1.006100         1.0000
  1.006200         1.0000
  1.006300         1.0000
  1.006400         1.0000
  1.006500         1.0000
  1.006600         1.0000
  1.006700         1.0000
  1.006800         1.0000
  1.006900         1.0000
  1.007000         1.0000
  1.007100         1.0000
  1.007200         1.0000
  1.007300         1.0000
  1.007400         1.0000
  1.007500         1.0000
  1.007600         1.0000
  1.007700         1.0000
  1.007800         1.0000
  1.007900         1.0000
  1.008000         1.0000
  1.008100         1.0000
  1.008200         1.0000
  1.008300         1.0000
  1.008400         1.0000
  1.008500         1.0000
  1.008600         1.0000
  1.008700         1.0000
  1.008800         1.0000
  1.008900         1.0000
  1.009000         1.0000
  1.009100         1.0000
  1.009200         1.0000
  1.009300         1.0000
  1.009400         1.0000
  1.009500         1.0000
  1.009600         1.0000
  1.009700         1.0000
  1.009800         1.0000
  1.009900         1.0000
  1.010000         1.0000
  1.010100         1.0000
  1.010200         1.0000
  1.010300         1.0000
  1.010400         1.0000
  1.010500         1.0000
  1.010600         1.0000
  1.010700         1.0000
  1.010800         1.0000
  1.010900         1.0000
  1.011000         1.0000
  1.011100         1.0000
  1.011200         1.0000
  1.011300         1.0000
  1.011400         1.0000
  1.011500         1.0000
  1.011600         1.0000
  1.011700         1.0000
  1.011800         1.0000
  1.011900         1.0000
  1.012000         1.0000
  1.012100         1.0000
  1.012200         1.0000
  1.012300         1.0000
  1.012400         1.0000
  1.012500         1.0000
  1.012600         1.0000
  1.012700         1.0000
  1.012800         1.0000
  1.012900         1.0000
  1.013000         1.0000
  1.013100         1.0000
  1.013200         1.0000
  1.013300         1.0000
  1.013400         1.0000
  1.013500         1.0000
  1.013600         1.0000
  1.013700         1.0000
  1.013800         1.0000
  1.013900         1.0000
  1.014000         1.0000
  1.014100         1.0000
  1.014200         1.0000
  1.014300         1.0000
  1.014400         1.0000
  1.014500         1.0000
  1.014600         1.0000
  1.014700         1.0000
  1.014800         1.0000
  1.014900         1.0000
  1.015000         1.0000
  1.015100         1.0000
  1.015200         1.0000
  1.015300         1.0000
  1.015400         1.0000
  1.015500         1.0000
  1.015600         1.0000
  1.015700         1.0000
  1.015800         1.0000
  1.015900         1.0000
  1.016000         1.0000
  1.016100         1.0000
  1.016200         1.0000
  1.016300         1.0000
  1.016400         1.0000
  1.016500         1.0000
  1.016600         1.0000
  1.016700         1.0000
  1.016800         1.0000
  1.016900         1.0000
  1.017000         1.0000
  1.017100         1.0000
  1.017200         1.0000
  1.017300         1.0000
  1.017400         1.0000
  1.017500         1.0000
  1.017600         1.0000
  1.017700         1.0000
  1.017800         1.0000
  1.017900         1.0000
  1.018000         1.0000
  1.018100         1.0000
  1.018200         1.0000
  1.018300         1.0000
  1.018400         1.0000
  1.018500         1.0000
  1.018600         1.0000
  1.018700         1.0000
  1.018800         1.0000
  1.018900         1.0000
  1.019000         1.0000
  1.019100         1.0000
  1.019200         1.0000
  1.019300         1.0000
  1.019400         1.0000
  1.019500         1.0000
  1.019600         1.0000
  1.019700         1.0000
  1.019800         1.0000
  1.019900         1.0000
  1.020000         1.0000
  1.020100         0.0000
  1.020200         0.0000
  1.020300         0.0000
  1.020400         0.0000
  1.020500         0.0000
  1.020600         0.0000
  1.020700         0.0000
  1.020800         0.0000
  1.020900         0.0000
  1.021000         0.0000
  1.021100         0.0000
  1.021200         0.0000
  1.021300         0.0000
  1.021400         0.0000
  1.021500         0.0000
  1.021600         0.0000
  1.021700         0.0000
  1.021800         0.0000
  1.021900         0.0000
  1.022000         0.0000
  1.022100         0.0000
  1.022200         0.0000
  1.022300         0.0000
  1.022400         0.0000
