# Wavelength (um)   Transmission
  0.975000         0.0000
  0.975100         0.0000
  0.975200         0.0000
  0.975300         0.0000
  0.975400         0.0000
  0.975500         0.0000
  0.975600         0.0000
  0.975700         0.0000
  0.975800         0.0000
  0.975900         0.0000
  0.976000         0.0000
  0.976100         0.0000
  0.976200         0.0000
  0.976300         0.0000
  0.976400         0.0000
  0.976500         0.0000
  0.976600         0.0000
  0.976700         0.0000
  0.976800         0.0000
  0.976900         0.0000
  0.977000         0.0000
  0.977100         0.0000
  0.977200         0.0000
  0.977300         0.0000
  0.977400         0.0000
  0.977500         0.0000
  0.977600         0.0000
  0.977700         0.0000
  0.977800         0.0000
  0.977900         0.0000
  0.978000         0.0000
  0.978100         1.0000
  0.978200         1.0000
  0.978300         1.0000
  0.978400         1.0000
  0.978500         1.0000
  0.978600         1.0000
  0.978700         1.0000
  0.978800         1.0000
  0.978900         1.0000
  0.979000         1.0000
  0.979100         1.0000
  0.979200         1.0000
  0.979300         1.0000
  0.979400         1.0000
  0.979500         1.0000
  0.979600         1.0000
  0.979700         1.0000
  0.979800         1.0000
  0.979900         1.0000
  0.980000         1.0000
  0.980100         1.0000
  0.980200         1.0000
  0.980300         1.0000
  0.980400         1.0000
  0.980500         1.0000
  0.980600         1.0000
  0.980700         1.0000
  0.980800         1.0000
  0.980900         1.0000
  0.981000         1.0000
  0.981100         1.0000
  0.981200         1.0000
  0.981300         1.0000
  0.981400         1.0000
  0.981500         1.0000
  0.981600         1.0000
  0.981700         1.0000
  0.981800         1.0000
  0.981900         1.0000
  0.982000         1.0000
  0.982100         1.0000
  0.982200         1.0000
  0.982300         1.0000
  0.982400         1.0000
  0.982500         1.0000
  0.982600         1.0000
  0.982700         1.0000
  0.982800         1.0000
  0.982900         1.0000
  0.983000         1.0000
  0.983100         1.0000
  0.983200         1.0000
  0.983300         1.0000
  0.983400         1.0000
  0.983500         1.0000
  0.983600         1.0000
  0.983700         1.0000
  0.983800         1.0000
  0.983900         1.0000
  0.984000         1.0000
  0.984100         1.0000
  0.984200         1.0000
  0.984300         1.0000
  0.984400         1.0000
  0.984500         1.0000
  0.984600         1.0000
  0.984700         1.0000
  0.984800         1.0000
  0.984900         1.0000
  0.985000         1.0000
  0.985100         1.0000
  0.985200         1.0000
  0.985300         1.0000
  0.985400         1.0000
  0.985500         1.0000
  0.985600         1.0000
  0.985700         1.0000
  0.985800         1.0000
  0.985900         1.0000
  0.986000         1.0000
  0.986100         1.0000
  0.986200         1.0000
  0.986300         1.0000
  0.986400         1.0000
  0.986500         1.0000
  0.986600         1.0000
  0.986700         1.0000
  0.986800         1.0000
  0.986900         1.0000
  0.987000         1.0000
  0.987100         1.0000
  0.987200         1.0000
  0.987300         1.0000
  0.987400         1.0000
  0.987500         1.0000
  0.987600         1.0000
  0.987700         1.0000
  0.987800         1.0000
  0.987900         1.0000
  0.988000         1.0000
  0.988100         0.0000
  0.988200         0.0000
  0.988300         0.0000
  0.988400         0.0000
  0.988500         0.0000
  0.988600         0.0000
  0.988700         0.0000
  0.988800         0.0000
  0.988900         0.0000
  0.989000         0.0000
  0.989100         0.0000
  0.989200         0.0000
  0.989300         0.0000
  0.989400         0.0000
  0.989500         0.0000
  0.989600         0.0000
  0.989700         0.0000
  0.989800         0.0000
  0.989900         0.0000
  0.990000         0.0000
  0.990100         0.0000
  0.990200         0.0000
  0.990300         0.0000
  0.990400         0.0000
  0.990500         0.0000
  0.990600         0.0000
  0.990700         0.0000
  0.990800         0.0000
  0.990900         0.0000
  0.991000         0.0000
