# Wavelength (um)   Transmission
  0.885000         0.0000
  0.885100         0.0000
  0.885200         0.0000
  0.885300         0.0000
  0.885400         0.0000
  0.885500         0.0000
  0.885600         0.0000
  0.885700         0.0000
  0.885800         0.0000
  0.885900         0.0000
  0.886000         0.0000
  0.886100         0.0000
  0.886200         0.0000
  0.886300         0.0000
  0.886400         0.0000
  0.886500         0.0000
  0.886600         0.0000
  0.886700         0.0000
  0.886800         0.0000
  0.886900         0.0000
  0.887000         0.0000
  0.887100         0.0000
  0.887200         0.0000
  0.887300         0.0000
  0.887400         0.0000
  0.887500         0.0000
  0.887600         0.0000
  0.887700         0.0000
  0.887800         0.0000
  0.887900         0.0000
  0.888000         0.0000
  0.888100         1.0000
  0.888200         1.0000
  0.888300         1.0000
  0.888400         1.0000
  0.888500         1.0000
  0.888600         1.0000
  0.888700         1.0000
  0.888800         1.0000
  0.888900         1.0000
  0.889000         1.0000
  0.889100         1.0000
  0.889200         1.0000
  0.889300         1.0000
  0.889400         1.0000
  0.889500         1.0000
  0.889600         1.0000
  0.889700         1.0000
  0.889800         1.0000
  0.889900         1.0000
  0.890000         1.0000
  0.890100         1.0000
  0.890200         1.0000
  0.890300         1.0000
  0.890400         1.0000
  0.890500         1.0000
  0.890600         1.0000
  0.890700         1.0000
  0.890800         1.0000
  0.890900         1.0000
  0.891000         1.0000
  0.891100         1.0000
  0.891200         1.0000
  0.891300         1.0000
  0.891400         1.0000
  0.891500         1.0000
  0.891600         1.0000
  0.891700         1.0000
  0.891800         1.0000
  0.891900         1.0000
  0.892000         1.0000
  0.892100         1.0000
  0.892200         1.0000
  0.892300         1.0000
  0.892400         1.0000
  0.892500         1.0000
  0.892600         1.0000
  0.892700         1.0000
  0.892800         1.0000
  0.892900         1.0000
  0.893000         1.0000
  0.893100         1.0000
  0.893200         1.0000
  0.893300         1.0000
  0.893400         1.0000
  0.893500         1.0000
  0.893600         1.0000
  0.893700         1.0000
  0.893800         1.0000
  0.893900         1.0000
  0.894000         1.0000
  0.894100         1.0000
  0.894200         1.0000
  0.894300         1.0000
  0.894400         1.0000
  0.894500         1.0000
  0.894600         1.0000
  0.894700         1.0000
  0.894800         1.0000
  0.894900         1.0000
  0.895000         1.0000
  0.895100         1.0000
  0.895200         1.0000
  0.895300         1.0000
  0.895400         1.0000
  0.895500         1.0000
  0.895600         1.0000
  0.895700         1.0000
  0.895800         1.0000
  0.895900         1.0000
  0.896000         1.0000
  0.896100         1.0000
  0.896200         1.0000
  0.896300         1.0000
  0.896400         1.0000
  0.896500         1.0000
  0.896600         1.0000
  0.896700         1.0000
  0.896800         1.0000
  0.896900         1.0000
  0.897000         1.0000
  0.897100         1.0000
  0.897200         1.0000
  0.897300         1.0000
  0.897400         1.0000
  0.897500         1.0000
  0.897600         1.0000
  0.897700         1.0000
  0.897800         1.0000
  0.897900         1.0000
  0.898000         1.0000
  0.898100         0.0000
  0.898200         0.0000
  0.898300         0.0000
  0.898400         0.0000
  0.898500         0.0000
  0.898600         0.0000
  0.898700         0.0000
  0.898800         0.0000
  0.898900         0.0000
  0.899000         0.0000
  0.899100         0.0000
  0.899200         0.0000
  0.899300         0.0000
  0.899400         0.0000
  0.899500         0.0000
  0.899600         0.0000
  0.899700         0.0000
  0.899800         0.0000
  0.899900         0.0000
  0.900000         0.0000
  0.900100         0.0000
  0.900200         0.0000
  0.900300         0.0000
  0.900400         0.0000
  0.900500         0.0000
  0.900600         0.0000
  0.900700         0.0000
  0.900800         0.0000
  0.900900         0.0000
  0.901000         0.0000
