# Wavelength (um)   Transmission
  0.935000         0.0000
  0.935100         0.0000
  0.935200         0.0000
  0.935300         0.0000
  0.935400         0.0000
  0.935500         0.0000
  0.935600         0.0000
  0.935700         0.0000
  0.935800         0.0000
  0.935900         0.0000
  0.936000         0.0000
  0.936100         0.0000
  0.936200         0.0000
  0.936300         0.0000
  0.936400         0.0000
  0.936500         0.0000
  0.936600         0.0000
  0.936700         0.0000
  0.936800         0.0000
  0.936900         0.0000
  0.937000         0.0000
  0.937100         0.0000
  0.937200         0.0000
  0.937300         0.0000
  0.937400         0.0000
  0.937500         0.0000
  0.937600         0.0000
  0.937700         0.0000
  0.937800         0.0000
  0.937900         0.0000
  0.938000         0.0000
  0.938100         1.0000
  0.938200         1.0000
  0.938300         1.0000
  0.938400         1.0000
  0.938500         1.0000
  0.938600         1.0000
  0.938700         1.0000
  0.938800         1.0000
  0.938900         1.0000
  0.939000         1.0000
  0.939100         1.0000
  0.939200         1.0000
  0.939300         1.0000
  0.939400         1.0000
  0.939500         1.0000
  0.939600         1.0000
  0.939700         1.0000
  0.939800         1.0000
  0.939900         1.0000
  0.940000         1.0000
  0.940100         1.0000
  0.940200         1.0000
  0.940300         1.0000
  0.940400         1.0000
  0.940500         1.0000
  0.940600         1.0000
  0.940700         1.0000
  0.940800         1.0000
  0.940900         1.0000
  0.941000         1.0000
  0.941100         1.0000
  0.941200         1.0000
  0.941300         1.0000
  0.941400         1.0000
  0.941500         1.0000
  0.941600         1.0000
  0.941700         1.0000
  0.941800         1.0000
  0.941900         1.0000
  0.942000         1.0000
  0.942100         1.0000
  0.942200         1.0000
  0.942300         1.0000
  0.942400         1.0000
  0.942500         1.0000
  0.942600         1.0000
  0.942700         1.0000
  0.942800         1.0000
  0.942900         1.0000
  0.943000         1.0000
  0.943100         1.0000
  0.943200         1.0000
  0.943300         1.0000
  0.943400         1.0000
  0.943500         1.0000
  0.943600         1.0000
  0.943700         1.0000
  0.943800         1.0000
  0.943900         1.0000
  0.944000         1.0000
  0.944100         1.0000
  0.944200         1.0000
  0.944300         1.0000
  0.944400         1.0000
  0.944500         1.0000
  0.944600         1.0000
  0.944700         1.0000
  0.944800         1.0000
  0.944900         1.0000
  0.945000         1.0000
  0.945100         1.0000
  0.945200         1.0000
  0.945300         1.0000
  0.945400         1.0000
  0.945500         1.0000
  0.945600         1.0000
  0.945700         1.0000
  0.945800         1.0000
  0.945900         1.0000
  0.946000         1.0000
  0.946100         1.0000
  0.946200         1.0000
  0.946300         1.0000
  0.946400         1.0000
  0.946500         1.0000
  0.946600         1.0000
  0.946700         1.0000
  0.946800         1.0000
  0.946900         1.0000
  0.947000         1.0000
  0.947100         1.0000
  0.947200         1.0000
  0.947300         1.0000
  0.947400         1.0000
  0.947500         1.0000
  0.947600         1.0000
  0.947700         1.0000
  0.947800         1.0000
  0.947900         1.0000
  0.948000         1.0000
  0.948100         0.0000
  0.948200         0.0000
  0.948300         0.0000
  0.948400         0.0000
  0.948500         0.0000
  0.948600         0.0000
  0.948700         0.0000
  0.948800         0.0000
  0.948900         0.0000
  0.949000         0.0000
  0.949100         0.0000
  0.949200         0.0000
  0.949300         0.0000
  0.949400         0.0000
  0.949500         0.0000
  0.949600         0.0000
  0.949700         0.0000
  0.949800         0.0000
  0.949900         0.0000
  0.950000         0.0000
  0.950100         0.0000
  0.950200         0.0000
  0.950300         0.0000
  0.950400         0.0000
  0.950500         0.0000
  0.950600         0.0000
  0.950700         0.0000
  0.950800         0.0000
  0.950900         0.0000
  0.951000         0.0000
