# Wavelength (um)   Transmission
  0.905000         0.0000
  0.905100         0.0000
  0.905200         0.0000
  0.905300         0.0000
  0.905400         0.0000
  0.905500         0.0000
  0.905600         0.0000
  0.905700         0.0000
  0.905800         0.0000
  0.905900         0.0000
  0.906000         0.0000
  0.906100         0.0000
  0.906200         0.0000
  0.906300         0.0000
  0.906400         0.0000
  0.906500         0.0000
  0.906600         0.0000
  0.906700         0.0000
  0.906800         0.0000
  0.906900         0.0000
  0.907000         0.0000
  0.907100         0.0000
  0.907200         0.0000
  0.907300         0.0000
  0.907400         0.0000
  0.907500         0.0000
  0.907600         0.0000
  0.907700         0.0000
  0.907800         0.0000
  0.907900         0.0000
  0.908000         0.0000
  0.908100         1.0000
  0.908200         1.0000
  0.908300         1.0000
  0.908400         1.0000
  0.908500         1.0000
  0.908600         1.0000
  0.908700         1.0000
  0.908800         1.0000
  0.908900         1.0000
  0.909000         1.0000
  0.909100         1.0000
  0.909200         1.0000
  0.909300         1.0000
  0.909400         1.0000
  0.909500         1.0000
  0.909600         1.0000
  0.909700         1.0000
  0.909800         1.0000
  0.909900         1.0000
  0.910000         1.0000
  0.910100         1.0000
  0.910200         1.0000
  0.910300         1.0000
  0.910400         1.0000
  0.910500         1.0000
  0.910600         1.0000
  0.910700         1.0000
  0.910800         1.0000
  0.910900         1.0000
  0.911000         1.0000
  0.911100         1.0000
  0.911200         1.0000
  0.911300         1.0000
  0.911400         1.0000
  0.911500         1.0000
  0.911600         1.0000
  0.911700         1.0000
  0.911800         1.0000
  0.911900         1.0000
  0.912000         1.0000
  0.912100         1.0000
  0.912200         1.0000
  0.912300         1.0000
  0.912400         1.0000
  0.912500         1.0000
  0.912600         1.0000
  0.912700         1.0000
  0.912800         1.0000
  0.912900         1.0000
  0.913000         1.0000
  0.913100         1.0000
  0.913200         1.0000
  0.913300         1.0000
  0.913400         1.0000
  0.913500         1.0000
  0.913600         1.0000
  0.913700         1.0000
  0.913800         1.0000
  0.913900         1.0000
  0.914000         1.0000
  0.914100         1.0000
  0.914200         1.0000
  0.914300         1.0000
  0.914400         1.0000
  0.914500         1.0000
  0.914600         1.0000
  0.914700         1.0000
  0.914800         1.0000
  0.914900         1.0000
  0.915000         1.0000
  0.915100         1.0000
  0.915200         1.0000
  0.915300         1.0000
  0.915400         1.0000
  0.915500         1.0000
  0.915600         1.0000
  0.915700         1.0000
  0.915800         1.0000
  0.915900         1.0000
  0.916000         1.0000
  0.916100         1.0000
  0.916200         1.0000
  0.916300         1.0000
  0.916400         1.0000
  0.916500         1.0000
  0.916600         1.0000
  0.916700         1.0000
  0.916800         1.0000
  0.916900         1.0000
  0.917000         1.0000
  0.917100         1.0000
  0.917200         1.0000
  0.917300         1.0000
  0.917400         1.0000
  0.917500         1.0000
  0.917600         1.0000
  0.917700         1.0000
  0.917800         1.0000
  0.917900         1.0000
  0.918000         1.0000
  0.918100         0.0000
  0.918200         0.0000
  0.918300         0.0000
  0.918400         0.0000
  0.918500         0.0000
  0.918600         0.0000
  0.918700         0.0000
  0.918800         0.0000
  0.918900         0.0000
  0.919000         0.0000
  0.919100         0.0000
  0.919200         0.0000
  0.919300         0.0000
  0.919400         0.0000
  0.919500         0.0000
  0.919600         0.0000
  0.919700         0.0000
  0.919800         0.0000
  0.919900         0.0000
  0.920000         0.0000
  0.920100         0.0000
  0.920200         0.0000
  0.920300         0.0000
  0.920400         0.0000
  0.920500         0.0000
  0.920600         0.0000
  0.920700         0.0000
  0.920800         0.0000
  0.920900         0.0000
  0.921000         0.0000
